x,r,z,tau_x_over_rho,tau_r_over_rho,tau_z_over_rho,wall_yplus
3.55499641942,0.099939082702,0.0,-0.00383892417626,-7.21775535764e-06,6.93936520106e-17,0.885405964042
3.5614631032,0.099939082702,0.0,-0.00397281053195,-6.73542506461e-06,9.78079589773e-17,0.900713528086
3.56798959954,0.099939082702,0.0,-0.00410800879046,-6.11866973866e-06,7.21313072977e-17,0.915911167853
3.57457646167,0.099939082702,0.0,-0.0042313802424,-5.25513551648e-06,4.90572342888e-17,0.929562900817
3.58122424792,0.099939082702,0.0,-0.00434704970344,-4.78607127716e-06,6.8335814821e-17,0.942182763947
3.58793352181,0.099939082702,0.0,-0.00446566978209,-4.16200314758e-06,8.93248438745e-17,0.954951022321
3.59470485205,0.099939082702,0.0,-0.00456985878541,-3.18112670343e-06,8.26816638669e-17,0.966027045226
3.60153881262,0.099939082702,0.0,-0.00466414382265,-2.72585101458e-06,7.22222970182e-17,0.975941878948
3.60843598281,0.099939082702,0.0,-0.00476352643947,-2.1271041494e-06,7.52871430311e-17,0.986284795738
3.61539694727,0.099939082702,0.0,-0.00484602990346,-1.66136594812e-06,6.54619197865e-17,0.994789437589
3.62242229606,0.099939082702,0.0,-0.00491401138754,-1.87704480141e-06,4.92483419477e-17,1.00174270836
3.62951262469,0.099939082702,0.0,-0.00499045992894,-1.39830087739e-06,6.47424341748e-17,1.00950457647
3.63666853418,0.099939082702,0.0,-0.00504746997917,-3.00548232296e-07,6.37667002322e-17,1.01525453287
3.64389063111,0.099939082702,0.0,-0.00508664774472,9.25786909636e-08,6.39248191679e-17,1.01918710274
3.65117952766,0.099939082702,0.0,-0.00513811914876,5.07875779616e-07,6.17505520111e-17,1.02433032893
3.6585358417,0.099939082702,0.0,-0.00516709715829,1.71167582648e-06,3.92073345282e-17,1.02721505967
3.66596019677,0.099939082702,0.0,-0.00517251299179,1.98864273143e-06,3.64639334594e-17,1.02775340295
3.67345322224,0.099939082702,0.0,-0.00519677150114,2.02772792222e-06,4.35774938025e-17,1.03016011061
3.68101555324,0.099939082702,0.0,-0.00520325642733,3.18763631868e-06,5.01372708248e-17,1.0308028964
3.68864783082,0.099939082702,0.0,-0.00517724466534,3.38021309334e-06,5.91662545292e-17,1.02822341432
3.69635070191,0.099939082702,0.0,-0.0051767808562,3.20664692313e-06,5.46478750399e-17,1.02817698226
3.70412481949,0.099939082702,0.0,-0.00515814850209,4.17397931948e-06,6.50229943108e-17,1.0263253926
3.71197084251,0.099939082702,0.0,-0.00510815984295,4.09598989783e-06,4.11394796834e-17,1.02134015471
3.71988943607,0.099939082702,0.0,-0.00508945828603,3.67341757682e-06,3.79143704544e-17,1.01946855917
3.7278812714,0.099939082702,0.0,-0.00505536968484,4.6567636125e-06,2.63646921669e-17,1.01604892145
3.73594702592,0.099939082702,0.0,-0.004978608325,4.63785737648e-06,9.63149428755e-18,1.00830552476
3.74408738334,0.099939082702,0.0,-0.00493887691648,3.81626362682e-06,1.44091411593e-17,1.00427413112
3.75230303371,0.099939082702,0.0,-0.00489588323024,4.58337429885e-06,1.92914588499e-17,0.999893358262
3.7605946734,0.099939082702,0.0,-0.00480520411443,4.57889302623e-06,5.14570536448e-17,0.990590331603
3.7689630053,0.099939082702,0.0,-0.00475274283756,3.70940191377e-06,6.07072079628e-17,0.985168102802
3.77740873873,0.099939082702,0.0,-0.00469335823244,4.39240617031e-06,4.05024248998e-17,0.978993839834
3.78593258963,0.099939082702,0.0,-0.00459178077424,4.24431792553e-06,3.77853982239e-17,0.968342444904
3.79453528053,0.099939082702,0.0,-0.00453070747322,3.19435721462e-06,5.60584613002e-17,0.961880807309
3.80321754062,0.099939082702,0.0,-0.00447440906351,3.83010532891e-06,8.71056127214e-17,0.955885596519
3.8119801059,0.099939082702,0.0,-0.00436052836413,3.80707726696e-06,5.31766638349e-17,0.943643500686
3.82082371912,0.099939082702,0.0,-0.00428611513066,2.7784409414e-06,7.24241282673e-17,0.935557004625
3.82974912991,0.099939082702,0.0,-0.00422977958569,2.9798322383e-06,5.9877439037e-17,0.929387952361
3.83875709488,0.099939082702,0.0,-0.0041251361793,2.88464704764e-06,5.04614607143e-17,0.917819857443
3.84784837756,0.099939082702,0.0,-0.00405521992775,2.15359967101e-06,4.51536445481e-17,0.91000851585
3.8570237486,0.099939082702,0.0,-0.00399509351202,2.32223869125e-06,9.74237542767e-18,0.903236792466
3.86628398577,0.099939082702,0.0,-0.00389492393636,2.27896309336e-06,2.49589634807e-17,0.891841619383
3.87562987403,0.099939082702,0.0,-0.00382416992469,1.48346573082e-06,2.69093466025e-17,0.883703982011
3.88506220558,0.099939082702,0.0,-0.00378067370174,1.5799381436e-06,1.76079681897e-17,0.878663764578
3.89458177997,0.099939082702,0.0,-0.00368467951126,1.79840301089e-06,1.25835991757e-17,0.867437163226
