x_m,p_over_rho_m2_s2
1.1237458193979935,4.5598799934508865
1.133779264214047,4.554713028229771
1.1438127090301005,4.5495460630086555
1.153846153846154,4.54437909778754
1.1638795986622075,4.5392121325664245
1.173913043478261,4.534045167345308
1.1839464882943145,4.528878202124193
1.193979933110368,4.523711236903077
1.2040133779264215,4.518544271681962
1.214046822742475,4.513377306460846
1.2240802675585285,4.50821034123973
1.234113712374582,4.503043376018614
1.2441471571906355,4.497876410797499
1.254180602006689,4.492709445576383
1.2642140468227425,4.487542480355268
1.274247491638796,4.4823755151341516
1.2842809364548495,4.477208549913036
1.294314381270903,4.472041584691921
1.3043478260869565,4.466874619470805
1.31438127090301,4.46170765424969
1.3244147157190636,4.456540689028574
1.334448160535117,4.451373723807458
1.3444816053511706,4.446206758586342
1.354515050167224,4.441039793365227
1.3645484949832776,4.435872828144111
1.374581939799331,4.430705862922996
1.3846153846153846,4.42553889770188
1.394648829431438,4.420371932480764
1.4046822742474916,4.4152049672596485
1.414715719063545,4.410038002038533
1.4247491638795986,4.4048710368174175
1.434782608695652,4.399704071596302
1.4448160535117056,4.394537106375186
1.4548494983277593,4.38937014115407
1.4648829431438128,4.384203175932955
1.4749163879598663,4.379036210711839
1.4849498327759199,4.373869245490724
1.4949832775919734,4.368702280269607
1.5050167224080269,4.363535315048492
1.5150501672240804,4.358368349827376
1.5250836120401339,4.353201384606261
1.5351170568561874,4.3480344193851455
1.5451505016722409,4.342867454164029
1.5551839464882944,4.337700488942914
1.565217391304348,4.332533523721798
1.5752508361204014,4.327366558500683
1.585284280936455,4.322199593279567
1.5953177257525084,4.317032628058451
1.605351170568562,4.311865662837335
1.6153846153846154,4.30669869761622
1.625418060200669,4.301531732395104
1.6354515050167224,4.296364767173989
1.645484949832776,4.2911978019528725
1.6555183946488294,4.286030836731757
1.665551839464883,4.2808638715106415
1.6755852842809364,4.275696906289526
1.68561872909699,4.2705299410684106
1.6956521739130435,4.265362975847294
1.705685618729097,4.260196010626179
1.7157190635451505,4.255029045405063
1.725752508361204,4.249862080183948
1.7357859531772575,4.244695114962832
1.745819397993311,4.239528149741717
1.7558528428093645,4.2343611845206
1.7658862876254182,4.229194219299485
1.7759197324414717,4.224027254078369
1.7859531772575252,4.218860288857254
1.7959866220735787,4.213693323636138
1.8060200668896322,4.208526358415022
1.8160535117056857,4.203359393193907
1.8260869565217392,4.198192427972791
1.8361204013377928,4.193025462751676
1.8461538461538463,4.187858497530559
1.8561872909698998,4.182691532309444
1.8662207357859533,4.177524567088328
1.8762541806020068,4.172357601867213
1.8862876254180603,4.167190636646097
1.8963210702341138,4.162023671424982
1.9063545150501673,4.1568567062038655
1.9163879598662208,4.15168974098275
1.9264214046822743,4.1465227757616345
1.9364548494983278,4.141355810540519
1.9464882943143813,4.136188845319404
1.9565217391304348,4.131021880098288
1.9665551839464883,4.125854914877172
1.9765886287625418,4.120687949656056
1.9866220735785953,4.115520984434941
1.9966555183946488,4.110354019213825
2.0066889632107023,4.10518705399271
2.016722408026756,4.100020088771593
2.0267558528428093,4.094853123550478
2.036789297658863,4.089686158329362
2.0468227424749164,4.084519193108247
2.05685618729097,4.0793522278871315
2.0668896321070234,4.074185262666015
2.076923076923077,4.0690182974449
2.0869565217391304,4.063851332223784
2.096989966555184,4.058684367002669
2.1070234113712374,4.053517401781553
2.117056856187291,4.048350436560437
2.1270903010033444,4.043183471339321
2.137123745819398,4.038016506118206
2.1471571906354514,4.03284954089709
2.157190635451505,4.027682575675975
2.1672240802675584,4.0225156104548585
2.177257525083612,4.017348645233743
2.1872909698996654,4.0121816800126275
2.197324414715719,4.007014714791512
2.2073578595317724,4.001847749570397
2.217391304347826,3.9966807843492806
2.2274247491638794,3.991513819128165
2.237458193979933,3.9863468539070492
2.247491638795987,3.9811798886859338
2.25752508361204,3.9760129234648183
2.267558528428094,3.9708459582437023
2.277591973244147,3.9656789930225864
2.287625418060201,3.960512027801471
2.297658862876254,3.9553450625803555
2.307692307692308,3.95017809735924
2.317725752508361,3.945011132138124
2.327759197324415,3.939844166917008
2.3377926421404682,3.9346772016958926
2.347826086956522,3.929510236474777
2.3578595317725752,3.9243432712536617
2.367892976588629,3.9191763060325457
2.3779264214046822,3.9140093408114303
2.387959866220736,3.9088423755903143
2.3979933110367893,3.903675410369199
2.408026755852843,3.8985084451480834
2.4180602006688963,3.893341479926968
2.42809364548495,3.8881745147058515
2.4381270903010033,3.883007549484736
2.448160535117057,3.8778405842636205
2.4581939799331103,3.872673619042505
2.468227424749164,3.867506653821389
2.4782608695652173,3.8623396886002737
2.488294314381271,3.8571727233791577
2.4983277591973243,3.8520057581580422
2.508361204013378,3.8468387929369268
2.5183946488294313,3.8416718277158113
2.528428093645485,3.8365048624946954
2.5384615384615383,3.83133789727358
2.548494983277592,3.826170932052464
2.5585284280936453,3.8210039668313485
2.568561872909699,3.815837001610233
2.578595317725753,3.810670036389117
2.588628762541806,3.805503071168001
2.59866220735786,3.8003361059468856
2.608695652173913,3.79516914072577
2.618729096989967,3.7900021755046547
2.62876254180602,3.7848352102835388
2.638795986622074,3.779668245062423
2.648829431438127,3.7745012798413073
2.658862876254181,3.769334314620192
2.668896321070234,3.7641673493990764
2.678929765886288,3.7590003841779605
2.688963210702341,3.753833418956845
2.698996655518395,3.748666453735729
2.709030100334448,3.7434994885146136
2.719063545150502,3.738332523293498
2.729096989966555,3.7331655580723826
2.739130434782609,3.7279985928512667
2.749163879598662,3.7228316276301507
2.759197324414716,3.7176646624090353
2.769230769230769,3.7124976971879198
2.779264214046823,3.7073307319668043
2.789297658862876,3.7021637667456884
2.79933110367893,3.6969968015245724
2.809364548494983,3.691829836303457
2.819397993311037,3.6866628710823415
2.82943143812709,3.681495905861226
2.839464882943144,3.67632894064011
2.849498327759197,3.6711619754189946
2.859531772575251,3.6659950101978787
